code,H,K,L,Mult,wi,Ai,mu_i,intensity,L_gamma_i,G_sigma2_i,a=4.496830,b=4.496830,c=3.103970,alpha=90.000000,beta=90.000000,gamma=90.000000
0,1,1,0,4,455.61123418105404,0.9831678411367323,28.038916162674212,163.54869472083647,1.2512549860359234,0.0038054285265000723
1,1,1,0,4,6.216032457651858,0.9979948894026228,28.109886085619998,31.671127237351506,0.06271256342461128,0.0007326573412407716
0,1,0,1,4,12.804502756372043,0.9622217273255576,35.10069296420615,40.13844171081357,0.12447046332926895,0.0005
1,1,0,1,4,8.480354649289017,0.9122898868429341,35.19059033153635,34.47304804573537,0.11614749903091036,0.0005
0,2,0,0,8,40.22687254682629,0.9993728913406285,40.07013567965745,92.7010986489265,0.1383334371439141,0.002642937060546061
1,2,0,0,8,163.72000425676896,0.9734038695906024,40.17379438012058,206.74007778385197,0.3344973024521324,0.000994416488208656
0,1,1,1,8,64.35443303113873,0.9964262547627091,40.58364654330642,32.33933668081107,0.6981023326885015,0.0008755048289642687
1,1,1,1,8,1.044443504959422,0.9992386319360345,40.68875132304793,1.8738442620592592,0.17794339659014444,0.002090554229891311
0,2,1,0,4,304.45610002262003,0.9113446526737464,45.04337341340424,437.27546687659776,0.4338399384952792,0.0021230795726232743
1,2,1,0,4,262.8511300531063,0.9045542652326028,45.16124891029379,213.45652636824576,1.0465378834022099,0.005028689213719374
0,2,1,1,4,63.96921343315466,0.9883223804953555,54.30997673257264,334.9801829840948,0.06169920026703152,0.0011434602297868987
1,2,1,1,4,185.67789106716447,0.92938946948187,54.455807136659544,290.75772907027016,0.3289904673532738,0.0017852019122806084
0,2,2,0,8,15.915146597320202,0.9893946918595329,57.95980508431165,54.65420412472093,0.0942959408257781,0.002015052031114341
1,2,2,0,8,14.835936837129026,0.9320037320908388,58.117275804035685,92.833298395889,0.055312482140725636,0.0009209586524817648
0,0,0,2,8,21.71169251850068,0.9671000403883903,59.514917141565064,148.69315412434338,0.04825244803378759,0.0007838524744448065
1,0,0,2,8,11.596637553969886,0.9499720522234584,59.677472493165915,45.685760798085326,0.09924010845633703,0.0005
0,3,1,0,8,626.4058586384582,0.8579074495135827,65.59759943654045,816.9954404964687,0.4329463020529726,0.007083936512263557
1,3,1,0,8,342.05145974301615,0.8036397430591993,65.78084736370425,752.0343419772574,0.2920547158786707,0.0035074787287976707
0,2,2,1,8,440.38855315815795,0.8538305174930381,65.96199167962114,814.8103549918019,0.31980578226548556,0.003397905144660561
1,2,2,1,8,148.52693143019667,0.9312240213633564,66.14652333028748,286.10567552226365,0.24092237620467888,0.00155434343836945
0,1,1,2,16,45.791304033010874,0.9591719270282133,67.04907620134202,172.213316549203,0.1006836952788403,0.0005
1,1,1,2,16,48.04584393428255,0.9774772437199732,67.23746950780549,82.18045563995679,0.21432972117634963,0.00120571217061239
0,3,0,1,16,120.74228125178584,0.9854504789062338,69.59481711105138,353.85446900863843,0.11322542441342724,0.0013116560882066356
1,3,0,1,16,37.701819327555256,0.9813649740161668,69.79244876494548,165.9966046199202,0.07409400176637691,0.0015820423492973463
0,3,1,1,4,66.66408340015784,0.9860684804212868,73.14377479866941,129.96580581002644,0.1801480798889059,0.0007192054068510339
1,3,1,1,4,4.032072182147611,0.9833975683589639,73.35477689236453,52.561312523446006,0.02457103881079585,0.0005
0,2,0,2,4,117.0171406999109,0.9757372680503963,74.18268313355625,65.81910950210427,0.821145438462493,0.002760202840236664
1,2,0,2,4,11.162089464592128,0.8980148073680037,74.39771580862104,75.61866164747384,0.057687956093088556,0.0005
0,3,2,0,2,122.31385859099538,0.983784982674366,76.28542041125291,81.22916996338495,0.5454461877558352,0.005167329496361946
1,3,2,0,2,91.87431921575721,0.9699079277299832,76.508784155929,66.10779923841078,0.5427982038573222,0.006340182594246442
0,2,1,2,2,47.508667257955466,0.9994301194116078,77.6498608641574,55.17640954224261,0.27633806769142183,0.0005
1,2,1,2,2,106.63055536770345,0.9988996560253943,77.87876063802273,136.30746137952065,0.2508219605975845,0.0017006718714089486
