910.0, 30128.265227028856
910.13, 30239.289252093662
910.25, 30012.62332621888
910.38, 29810.22010130618
910.5, 29633.476618152177
910.63, 30070.998751161664
910.75, 29630.86115747608
910.88, 30136.66184014773
911.0, 29708.150118511167
911.13, 30173.913119501027
911.25, 29768.71178154023
911.38, 29809.459438632188
911.5, 29797.585517423064
911.63, 29935.006728851004
911.75, 29958.147770488747
911.88, 29750.595985343803
912.0, 29647.106039656326
912.13, 29592.93524735042
912.25, 29462.83485772778
912.38, 29520.403576486307
912.5, 29325.377768798677
912.63, 29493.041033149173
912.75, 29456.44730372353
912.88, 29719.22865094731
913.0, 29277.75495357051
913.13, 29532.687681670137
913.25, 29484.347140994487
913.38, 29309.103202604212
913.5, 29242.632591244143
913.63, 29461.401701742667
913.75, 29336.909290166797
913.88, 29433.973237207076
914.0, 29537.976466774617
914.13, 29233.38379692346
914.25, 29341.188537512415
914.38, 29363.530832846387
914.5, 29294.930074872926
914.63, 29252.567916997992
914.75, 29097.584362582027
914.88, 29251.710840707725
915.0, 29507.53934976923
915.13, 29040.488218831688
915.25, 29058.17960217618
915.38, 29213.53496687632
915.5, 29181.01299627052
915.63, 28988.652749239416
915.75, 29074.5141089192
915.88, 28981.155085667953
916.0, 28978.079743497277
916.13, 29146.136356670173
916.25, 28986.150093080352
916.38, 28994.142313477314
916.5, 29130.935840691796
916.63, 28947.37054478924
916.75, 28876.087252374
916.88, 28929.296215949795
917.0, 28846.746596229914
917.13, 28788.024364595174
917.25, 28881.087561876884
917.38, 28917.163934015774
917.5, 28803.68445405845
917.63, 28756.36321961167
917.75, 29112.496314248183
917.88, 28976.933537548735
918.0, 28804.740009466917
918.13, 28713.978510683843
918.25, 28825.70070599701
918.38, 28752.795963894914
918.5, 28791.868376361068
918.63, 28932.44975576333
918.75, 28691.61679076021
918.88, 28674.770899742416
919.0, 28780.273739034517
919.13, 28693.338280959168
919.25, 28622.270680546888
919.38, 28744.23786866257
919.5, 28953.038405545816
919.63, 28746.52636693048
919.75, 28717.171565058205
919.88, 28648.523565604683
920.0, 28817.03798050251
920.13, 28635.20769816429
920.25, 28786.898321913508
920.38, 28563.223277803212
920.5, 28804.745132373235
920.63, 28525.854638925994
920.75, 28563.888033611594
920.88, 28548.15509891824
921.0, 28505.968425104158
921.13, 28499.78991034146
921.25, 28665.957234343816
921.38, 28825.98587392275
921.5, 28515.486633623153
921.63, 28682.385058067204
921.75, 28490.13695745546
921.88, 28846.1512171726
922.0, 28546.31695720317
922.13, 28707.701273408533
922.25, 28514.301684319882
922.38, 28726.986820790018
922.5, 28636.617799574706
922.63, 28483.457045943862
922.75, 28866.26917519822
922.88, 28555.233073466392
923.0, 28510.844417251006
923.13, 28627.123644275154
923.25, 28484.518523909406
923.38, 28485.429907533628
923.5, 28620.235553105096
923.63, 28547.55346621393
923.75, 28575.22651932766
923.88, 28491.402574465897
924.0, 28493.455070909535
924.13, 28495.965231486465
924.25, 28565.20387282994
924.38, 28620.745630620022
924.5, 28504.818396964394
924.63, 28596.452801396503
924.75, 28512.310456107945
924.88, 28516.712511033784
925.0, 28521.093311269746
925.13, 28526.19110708118
925.25, 28531.228843296147
925.38, 28537.054085471096
925.5, 28542.777692651525
925.63, 28549.361338510193
925.75, 28695.044316615633
925.88, 28797.41764412189
926.0, 28570.350292692765
926.13, 28578.540171222005
926.25, 28586.487260882535
926.38, 28595.52311349656
926.5, 28604.263812720335
926.63, 28614.172934214108
926.75, 28623.731993098183
926.88, 28648.5137182687
927.0, 28644.94199741113
927.13, 28656.675696369803
927.25, 28667.94219116846
927.38, 28680.62530388604
927.5, 28692.779140280247
927.63, 28706.435181628793
927.75, 28719.497646934997
927.88, 28734.149229563296
928.0, 28748.14078733629
928.13, 28763.809641117285
928.25, 28778.749948666293
928.38, 28795.4569389953
928.5, 28811.36486350339
928.63, 28829.130007798834
928.75, 28846.02364058191
928.88, 28864.866122613465
929.0, 28882.762791273602
929.13, 28902.70097314179
929.25, 28921.617251524312
929.38, 28942.66868326035
929.5, 28962.620399234223
929.63, 28984.8018260836
929.75, 29005.804067237183
929.88, 29029.13143475594
930.0, 29051.198552147758
930.13, 29075.68700927799
930.25, 29098.83261940764
930.38, 29124.496519721266
930.5, 29148.7335048991
930.63, 29175.586406205897
930.75, 29200.926913504227
930.88, 29228.981576019974
931.0, 29255.437014983727
931.13, 29284.70539824874
931.25, 29312.28643753656
931.38, 29342.779696263813
931.5, 29371.496259380277
931.63, 29403.224738401444
931.75, 29433.085998669616
931.88, 29477.967733252204
932.0, 30389.869231380493
932.13, 30431.099495522027
932.25, 30469.64247619363
932.38, 30511.9212715498
932.5, 30551.430751284846
932.63, 30594.755001991696
932.75, 30635.22796817757
932.88, 30679.594221161286
933.0, 30721.027310169775
933.13, 30766.43172927724
933.25, 30808.821221485057
933.38, 29909.11563118452
933.5, 29932.158048072088
933.63, 29974.041378297843
933.75, 30013.298386779992
933.88, 30056.472492531793
934.0, 30096.92194991451
934.13, 30141.388694974914
934.25, 30183.031911914062
934.38, 30228.792270394362
934.5, 30271.629732945323
934.63, 30318.6837820499
934.75, 30362.715145095593
934.88, 30411.062058127485
935.0, 30456.286139044103
935.13, 30505.924178682697
935.25, 30552.338951270187
935.38, 30603.26546314849
935.5, 30650.868051847712
935.63, 31742.588888437313
935.75, 31794.257506268168
935.88, 31850.7157041481
936.0, 31903.275648794355
936.13, 31960.69510462641
936.25, 32014.13826408747
936.38, 32072.5099961928
936.5, 32126.827901880166
936.63, 32186.14254448999
936.75, 32241.326375457065
936.88, 32301.57418360981
937.0, 32357.614771363493
937.13, 32418.785626432902
937.25, 32475.673460328748
937.38, 32537.75687618682
937.5, 32595.482109412318
937.63, 32658.467239230973
937.75, 32717.019695380543
937.88, 32780.895339077615
938.0, 32840.264519325174
938.13, 32905.01913166003
938.25, 32965.19422253403
938.38, 33030.81592185912
938.5, 33091.78580362472
938.63, 33158.26238129768
938.75, 33220.01563695201
938.88, 33287.33456741271
939.0, 33349.85949229433
939.13, 33418.00794380984
939.25, 33481.29255582586
939.38, 33550.2574019034
939.5, 33614.28945237148
939.63, 33684.05728383569
939.75, 33748.824268937286
939.88, 33819.381406665285
940.0, 33884.870579500304
940.13, 33956.20308780045
940.25, 34022.40147102703
940.38, 34094.495171641436
940.5, 34161.38957067965
940.63, 34234.23005737965
940.75, 34301.807074145036
940.88, 34375.379727879656
941.0, 34443.62577500303
941.13, 34517.9157795443
941.25, 34381.84092769324
941.38, 34039.299489276105
941.5, 33712.20055386101
941.63, 33791.70463000394
941.75, 33865.50476795338
941.88, 33945.89388487252
942.0, 34020.49792950587
942.13, 34101.74356306788
942.25, 34177.12474711257
942.38, 34259.19742724976
942.5, 34335.328113240634
942.63, 34418.19743073544
942.75, 34495.049117913906
942.88, 34939.343614518046
943.0, 34803.26488568222
943.13, 34937.560725520205
943.25, 35778.234787765905
943.38, 35858.28976855907
943.5, 35932.447882988396
943.63, 36013.06478308776
943.75, 36087.73423981787
943.88, 36168.89712136562
944.0, 36244.06319541061
944.13, 36325.75609337966
944.25, 36401.40403653405
944.38, 36483.61096177587
944.5, 36559.72600355164
944.63, 36642.430941579645
944.75, 36718.99828583829
944.88, 36802.18519053168
945.0, 36879.19000702684
945.13, 36962.84278837422
945.25, 36799.31082336931
945.38, 36679.23701624611
945.5, 36333.56480032319
945.63, 36423.29873234084
945.75, 36506.28411501749
945.88, 36596.341463654164
946.0, 36679.60641987219
946.13, 36769.94598754816
946.25, 36853.45230425123
946.38, 36944.032517554886
946.5, 37027.74167971987
946.63, 37118.520689706114
946.75, 37202.393978215
946.88, 37293.329772166086
947.0, 37377.328372217984
947.13, 37468.37889667003
947.25, 37552.46401634619
947.38, 37822.09365249208
947.5, 37727.720308848744
947.63, 37818.87464848023
947.75, 37903.01717041008
947.88, 37994.16121715894
948.0, 38078.275336483355
948.13, 38169.36829448577
948.25, 38253.41665815877
948.38, 38344.4184316479
948.5, 38428.36440540056
948.63, 38519.2357549722
948.75, 38603.04356546246
948.88, 38693.74625872962
949.0, 38777.381128537745
949.13, 38867.87808085899
949.25, 38951.30635230606
949.38, 39041.561753248316
949.5, 39124.75099710939
949.63, 39242.6477552114
949.75, 39297.64952407079
949.88, 39387.32000630091
950.0, 39469.93924957445
950.13, 39559.269362695384
950.25, 39641.56045111053
950.38, 39730.520329727675
950.5, 39812.45642144964
950.63, 39901.01777206496
950.75, 39982.57347031689
950.88, 40070.70955183818
951.0, 40151.86087499698
951.13, 40239.54645397976
951.25, 40604.191498613145
951.38, 40475.22211226962
951.5, 40619.687372101165
951.63, 40936.03539160995
951.75, 41117.67429321172
951.88, 41509.28971912427
952.0, 41590.70870145742
952.13, 41678.775703636646
952.25, 41759.932195890826
952.38, 41847.69332287293
952.5, 41928.547481208574
952.63, 42015.959300560986
952.75, 42096.47082184839
952.88, 42183.48948211722
953.0, 42263.61774792737
953.13, 42350.19913206922
953.25, 42429.90334737269
953.38, 42092.76520434795
953.5, 41965.56701037098
953.63, 41871.83098950263
953.75, 41947.276108457365
953.88, 42028.67820618491
954.0, 42103.51045194657
954.13, 42184.24109665994
954.25, 42258.44665559697
954.38, 42338.49097443582
954.5, 42412.056188570394
954.63, 42491.399447743795
954.75, 42564.31076236746
954.88, 42642.938315095555
955.0, 42715.18223486257
955.13, 42793.07947807719
955.25, 42864.64253075637
955.38, 42941.79486960699
955.5, 43012.663576563325
955.63, 43089.05639568231
955.75, 43159.21724809794
955.88, 43763.27356582318
956.0, 43304.27532836077
956.13, 44256.176574932666
956.25, 44277.15341497461
956.38, 44404.68273469952
956.5, 44475.28033174836
956.63, 44551.2472427107
956.75, 44620.88809260116
956.88, 44584.2485692047
957.0, 44764.45224355974
957.13, 44729.0055486704
957.25, 44905.90634877467
957.38, 44978.607140069995
957.5, 45045.18603765262
957.63, 45116.73140065636
957.75, 45182.22907993585
957.88, 45252.58752649663
958.0, 45316.97546366391
958.13, 45386.11669136893
958.25, 45379.0794067833
958.38, 45204.895872340494
958.5, 45110.69487008091
958.63, 45203.21786591375
958.75, 45561.8416879455
958.88, 45562.76503645127
959.0, 45244.616158188044
959.13, 45815.662369168684
959.25, 45751.23086099068
959.38, 45656.52127361888
959.5, 45905.61342862951
959.63, 45406.13506086279
959.75, 45934.55664114978
959.88, 46074.07330869382
960.0, 45867.20446247788
960.13, 46364.341536532644
960.25, 46417.65868050425
960.38, 46474.703164614824
960.5, 46280.06540560255
960.63, 46491.685972468986
960.75, 46632.952086225225
960.88, 46687.09866297137
961.0, 46600.1830673826
961.13, 46632.00677901661
961.25, 46015.11281750012
961.38, 46007.06893901583
961.5, 46056.90778423083
961.63, 46110.31099397697
961.75, 46159.05696199413
961.88, 46211.26343612403
962.0, 46258.89253753328
962.13, 46309.87541025963
962.25, 46356.3619804906
962.38, 46406.0924461868
962.5, 46451.40890932248
962.63, 46499.85595535539
962.75, 46543.972567680605
962.88, 46812.428101687736
963.0, 46633.98726371248
963.13, 46823.831603110484
963.25, 46721.38178384537
963.38, 47579.24659269977
963.5, 46806.07879996297
963.63, 47448.21087036245
963.75, 47165.72886897156
963.88, 47539.43298965522
964.0, 47559.29721240704
964.13, 47317.448748658324
964.25, 47235.02334439408
964.38, 47160.571746908456
964.5, 47116.10149397362
964.63, 47343.80940337981
964.75, 47185.90227245094
964.88, 47220.896959816884
965.0, 47431.16432726787
965.13, 47336.171219567135
965.25, 47315.434079071136
965.38, 47346.81330346792
965.5, 47391.823196919584
965.63, 47404.371329726935
965.75, 47585.34692030629
965.88, 47458.14847301604
966.0, 47482.578935008205
966.13, 47534.86609929896
966.25, 47718.304883463585
966.38, 48075.587331555595
966.5, 47947.67433702094
966.63, 47844.97486856512
966.75, 48093.93456600403
966.88, 48105.66885217896
967.0, 47951.764198042205
967.13, 48273.2107893214
967.25, 47941.046152346375
967.38, 48492.51754956737
967.5, 48122.74597366827
967.63, 48535.369679656054
967.75, 48081.74186370909
967.88, 48288.23444907784
968.0, 48201.736027967854
968.13, 48187.86369339332
968.25, 48355.919467582615
968.38, 48371.54416110066
968.5, 48456.47313719039
968.63, 48469.880464414644
968.75, 48113.53747846586
968.88, 48170.86207329612
969.0, 48413.13252055685
969.13, 48595.505058416005
969.25, 48315.86459176588
969.38, 48741.356900299
969.5, 48819.30323008984
969.63, 48836.54159509527
969.75, 48852.14323566014
969.88, 48574.56958731094
970.0, 48883.669855786255
